Model,Version,Transmission,Adjustment
2013,3PTS 1.6L 4CIL 184HP AUT TURBO,AUT,11.54
2013,3PTS 1.6L 4CIL 184HP MAN TURBO,MAN,13.01
2013,3PTS 1.6L 4CIL 211HP AUT,AUT,10.48
2013,3PTS 1.6L 4CIL 211HP MAN,MAN,10.68
2013,3PTS 1.8L 4CIL 160HP STRONIC FRONT FSI TURBO,STRONIC,12.71
2013,3PTS 2.0L 4CIL 200HP STRONIC FRONT FSI TURBO,STRONIC,11.18
2013,3PTS 2.5L 5CIL 227HP AUT TURBO,AUT,7.95
2013,3PTS 2.5L 5CIL 227HP MAN TURBO,MAN,8.66
2013,4 4X4 5PTS 3.6L 6CIL 300HP PDK,PDK,8.16
2013,4/5PTS 4.0L 8CIL 420HP STRONIC QUATTRO FSI BITURBO,STRONIC,7.88
2013,4MATIC 5PTS 5.5L 8CIL 382HP AUT,AUT,5.85
2013,4PTS 1.2L 4CIL 105HP MAN TURBO,MAN,14.42
2013,4PTS 1.4L 4CIL 108HP MAN,MAN,13.52
2013,4PTS 1.4L 4CIL 122HP DSG TURBO,DSG,13.81
2013,4PTS 1.4L 4CIL 160HP AUT TURBO,AUT,12.71
2013,4PTS 1.4L 4CIL 160HP MAN TURBO,MAN,11.81
2013,4PTS 1.6L 4CIL 103HP AUT,AUT,11.83
2013,4PTS 1.6L 4CIL 103HP MAN,MAN,12.7
2013,4PTS 1.6L 4CIL 105HP MAN,MAN,12.23
2013,4PTS 1.6L 4CIL 124HP AUT,AUT,13.9
2013,4PTS 1.8L 4CIL 129HP CVT XTRONIC,CVT,13.79
2013,4PTS 1.8L 4CIL 129HP MAN,MAN,12.77
2013,4PTS 1.8L 4CIL 132HP AUT,AUT,9.61
2013,4PTS 1.8L 4CIL 132HP MAN,MAN,9.61
2013,4PTS 1.8L 4CIL 138HP AUT,AUT,9.99
2013,4PTS 1.8L 4CIL 138HP MAN,MAN,10.81
2013,4PTS 1.8L 4CIL 170HP MULTITRONIC FRONT FSI TURBO,MULTITRONIC,11.58
2013,4PTS 1.8L 4CIL 170HP STRONIC FRONT FSI TURBO,STRONIC,11.58
2013,4PTS 1.8L 4CIL 180HP MAN TURBO,MAN,10.84
2013,4PTS 1.8L 4CIL 180HP TIP TURBO,TIP,9.33
2013,4PTS 2.0L 4CIL 138HP CVT,CVT,9.15
2013,4PTS 2.0L 4CIL 138HP MAN,MAN,9.15
2013,4PTS 2.0L 4CIL 152HP CVT,CVT,10.14
2013,4PTS 2.0L 4CIL 152HP MAN,MAN,10.75
2013,4PTS 2.0L 4CIL 160HP AUT,AUT,11.69
2013,4PTS 2.0L 4CIL 160HP MAN,MAN,11.35
2013,4PTS 2.0L 4CIL 211HP MULTITRONIC FRONT FSI TURBO,MULTITRONIC,10.71
2013,4PTS 2.0L 4CIL 211HP STRONIC QUATTRO FSI TURBO,STRONIC,10.71
2013,4PTS 2.0L 4CIL 220HP AUT TURBO,AUT,8.74
2013,4PTS 2.0L 4CIL 250HP AUT,AUT,10
2013,4PTS 2.0L 4CIL 272HP AUT TURBO,AUT,10.22
2013,4PTS 2.4L 4CIL 172HP AUT,AUT,9.54
2013,4PTS 2.4L 4CIL 185HP MAN,MAN,10.53
2013,4PTS 2.5L 4CIL 178HP AUT,AUT,11.67
2013,4PTS 2.5L 4CIL 182HP CVT,CVT,13.26
2013,4PTS 2.5L 5CIL 170HP TIP,TIPTRONIC,9.68
2013,4PTS 3.0L 6CIL 235HP AUT,AUT,8.37
2013,4PTS 3.0L 6CIL 270HP AUT DIESEL,AUT,5.5
2013,4PTS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,STRONIC,9.05
2013,4PTS 3.0L 6CIL 304HP AUT TURBO,AUT,7.64
2013,4PTS 3.5L 6CIL 237HP AUT,AUT,7.55
2013,4PTS 3.5L 6CIL 268HP AUT,AUT,10.14
2013,4PTS 3.5L 6CIL 270HP CVT,CVT,10.61
2013,4PTS 3.5L 6CIL 290HP CVT,CVT,9.1
2013,4PTS 3.5L 6CIL 355HP AUT,AUT,7.25
2013,4PTS 3.6 6CIL 292HP AUT,AUT,7.32
2013,4PTS 3.6L 6CIL 280HP TIP,TIPTRONIC,9.08
2013,4PTS 3.6L 6CIL 283HP AUT,AUT,17.14
2013,4PTS 3.6L 6CIL 318HP AUT,AUT,8.53
2013,4PTS 4.0L 8CIL 520HP TIPTRONIC QUATTRO FSI BITURBO,TIPTRONIC,7.38
2013,4PTS 5.0L 8CIL 385HP AUT,AUT,6.7
2013,4PTS 6.7L 12CIL 453HP AUT,AUT,5.22
2013,4PTS 6.8L 8CIL 505HP TIP DOBLE TURBO QUATTRO,TIP,6.19
2013,4PTS 6CIL 3.0L 333HP STRONIC QUATTRO TURBO,STRONIC,9.05
2013,4S 4X4 5PTS 4.8L 8CIL 400HP PDK,PDK,7.84
2013,4WD 5PTS 2.0L 4CIL 237HP AUT TURBO,AUT,7.92
2013,4WD 5PTS 2.4L 4CIL 163HP AUT,AUT,8.52
2013,4WD 5PTS 3.5L 6CIL 270HP AUT,AUT,6.13
2013,4WD 5PTS 3.5L 6CIL 290HP AUT,AUT,7.84
2013,4WD 5PTS 3.7L 6CIL 304HP AUT,AUT,6.59
2013,4WD 5PTS 3.7L 6CIL 327HP AUT,AUT,7.63
2013,4WD 5PTS 5.0L 8CIL 390HP AUT,AUT,6.49
2013,4WD 5PTS 5.6L 8CIL 400HP AUT,AUT,6.08
2013,4X2 5PTS 2.0L 4CIL 144HP MAN,MAN,11.44
2013,4X2 5PTS 2.4L 4CIL 172HP AUT,AUT,9.47
2013,4X2 5PTS 2.4L 4CIL 172HP MAN,MAN,9.95
2013,4X2 5PTS 2.5L 4CIL 166HP CVT,CVT,11.52
2013,4X2 5PTS 2.5L 4CIL 169HP CVT,CVT,8.94
2013,4X2 5PTS 2.5L 4CIL 170HP CVT,CVT,10.32
2013,4X2 5PTS 3.5L 6CIL 260HP CVT,CVT,9.2
2013,4X2 5PTS 3.5L 6CIL 265HP CVT,CVT,8.49
2013,4X2 5PTS 3.5L 6CIL 266HP AUT,AUT,7.43
2013,4X2 5PTS 3.6L 6CIL 290HP AUT,AUT,14.32
2013,4x2 5PTS 3.7L 6CIL 210HP AUT,AUT,6.22
2013,4X2 5PTS 4.0L 6CIL 260HP AUT,AUT,7.66
2013,4X2 5PTS 5.4L 8CIL 300HP AUT,AUT,4.73
2013,4X2 5PTS 5.6L 8CIL 317HP AUT,AUT,5.9
2013,4X2 5PTS 5.7L 8CIL 360HP AUT,AUT,11.85
2013,4X4 3PTS 3.6L 6CIL 283HP AUT,AUT,7.4
2013,4X4 3PTS 3.6L 6CIL 283HP MAN,MAN,5.94
2013,4X4 5PTS 2.5L 4CIL 166HP CVT,CVT,10.98
2013,4X4 5PTS 2.5L 4CIL 169HP CVT,CVT,8.94
2013,4X4 5PTS 2.5L 4CIL 170HP CVT,CVT,9.76
2013,4X4 5PTS 3.5L 6CIL 260HP CVT,CVT,9.52
2013,4X4 5PTS 3.5L 6CIL 265HP CVT,CVT,8.3
2013,4X4 5PTS 3.8L 6CIL 247HP AUT,AUT,6.95
2013,4x4 5PTS 4.0L 6CIL 260HP AUT,AUT,7.66
2013,4X4 5PTS 5.3L 8CIL 320HP AUT,AUT,13
2013,4X4 5PTS 5.4L 8CIL 300HP AUT,AUT,4.73
2013,4X4 5PTS 5.6L 8CIL 317HP AUT,AUT,5.79
2013,4X4 5PTS 5.7L 8CIL 381HP AUT,AUT,4.73
2013,5PTS 1.0L 4CIL 60HP MAN,MAN,11
2013,5PTS 1.0L 4CIL 64HP MAN,MAN,13.7
2013,5PTS 1.1L 4CIL 63HP MAN,MAN,15.13
2013,5PTS 1.2L 4CIL 60HP MAN,MAN,14.15
2013,5PTS 1.2L 4CIL 81HP MAN,MAN,14.92
2013,5PTS 1.3L 4CIL 87HP MAN,MAN,10.78
2013,5PTS 1.4L 4CIL 160HP DSG FSI TURBO,DSG,13.28
2013,5PTS 1.4L 4CIL 160HP MAN FSI TURBO,MAN,12.33
2013,5PTS 1.4L 4CIL 84HP MAN,MAN,11.13
2013,5PTS 1.5L 4CIL 99HP AUT,AUT,10.02
2013,5PTS 1.5L 4CIL 99HP MAN,MAN,9.73
2013,5PTS 1.6L 4CIL 100HP MAN,MAN,10.84
2013,5PTS 1.6L 4CIL 103HP AUT,AUT,10.37
2013,5PTS 1.6L 4CIL 103HP MAN,MAN,23.94
2013,5PTS 1.6L 4CIL 106HP AUT,AUT,13.82
2013,5PTS 1.6L 4CIL 106HP MAN,MAN,13.91
2013,5PTS 1.6L 4CIL 113HP MAN,MAN,9.8
2013,5PTS 1.6L 4CIL 136HP AUT TURBO,AUT,12.97
2013,5PTS 1.6L 4CIL 170HP AUT TURBO,AUT,13.05
2013,5PTS 1.6L 4CIL 180HP MAN TURBO (B6G5d),MAN,12.58
2013,5PTS 1.6L 4CIL 180HP MAN TURBO (MPS6-7),MAN,11.29
2013,5PTS 1.8L 4CIL 140HP AUT,AUT,10.55
2013,5PTS 1.8L 4CIL 140HP MAN,MAN,11.06
2013,5PTS 1.9L 4CIL 100HP MAN TURBO DIESEL,MAN,10.1
2013,5PTS 2.0L 4CIL 102HP MAN TURBO DIESEL,MAN,9.88
2013,5PTS 2.0L 4CIL 115HP MAN,MAN,8.46
2013,5PTS 2.0L 4CIL 133HP AUT,AUT,11.56
2013,5PTS 2.0L 4CIL 133HP MAN,MAN,11.89
2013,5PTS 2.0L 4CIL 138HP AUT TURBO DIESEL,AUT,9.32
2013,5PTS 2.0L 4CIL 138HP DSG TURBO DIESEL,DSG,9.32
2013,5PTS 2.0L 4CIL 170HP STRONIC QUATTRO FSI TURBO,STRONIC,10.63
2013,5PTS 2.0L 4CIL 177HP STRONIC QUATTRO TURBO DIESEL,STRONIC,15.02
2013,5PTS 2.0L 4CIL 180HP AUT TURBO DIESEL,AUT,9.63
2013,5PTS 2.0L 4CIL 211HP DSG FSI TURBO,DSG,10.41
2013,5PTS 2.0L 4CIL 211HP MAN FSI TURBO,MAN,10.79
2013,5PTS 2.0L 4CIL 211HP STRONIC QUATTRO FSI TURBO,STRONIC,10.65
2013,5PTS 2.0L 4CIL 225HP TIPTRONIC QUATTRO FSI TURBO,TIPTRONIC,10.26
2013,5PTS 2.0L 4CIL 240 HP MAN FSI TURBO,MAN,9.92
2013,5PTS 2.0L 4CIL 240HP AUT,AUT,8.69
2013,5PTS 2.4 4CIL 173HP AUT,AUT,8.83
2013,5PTS 2.4L 4CIL 168HP CVT,CVT,9.53
2013,5PTS 2.4L 4CIL 172HP AUT,AUT,8.52
2013,5PTS 2.4L 4CIL 172HP MAN,MAN,8.53
2013,5PTS 2.5L 4CIL 168HP AUT,AUT,9
2013,5PTS 3.0L 6CIL 240HP TIP QUATTRO TURBO DIESEL,TIP,8.89
2013,5PTS 3.0L 6CIL 245HP STRONIC QUATTRO TURBO DIESEL,STRONIC,13.09
2013,5PTS 3.0L 6CIL 245HP TIP 4MOTION TURBO DIESEL,TIPTRONIC,8.55
2013,5PTS 3.0L 6CIL 245HP TIPTRONIC QUATTRO TURBO DIESEL,TIPTRONIC,11.36
2013,5PTS 3.0L 6CIL 250HP PDK TURBO DIESEL,PDK,11.82
2013,5PTS 3.0L 6CIL 272HP TIPTRONIC QUATTRO FSI TURBO,TIPTRONIC,9.02
2013,5PTS 3.0L 6CIL 333HP TIPTRONIC QUATTRO FSI TURBO,TIPTRONIC,8.26
2013,5PTS 3.2L 6CIL 230HP AUT,AUT,6.01
2013,5PTS 3.5L 6CIL 268HP MAN,AUT,6.86
2013,5PTS 3.5L 6CIL 285HP AUT,AUT,8.69
2013,5PTS 3.6L 6CIL 280HP TIP 4MOTION,TIPTRONIC,7.41
2013,5PTS 3.6L 6CIL 281HP AUT,AUT,7.91
2013,5PTS 3.6L 6CIL 283HP AUT,AUT,6.68
2013,5PTS 3.6L 6CIL 288HP AUT,AUT,7.91
2013,5PTS 3.6L 6CIL 300HP PDK,PDK,8.16
2013,5PTS 3.6L 6CIL 300HP TIP QUATTRO,TIP,7.99
2013,5PTS 3.6L 6CIL 308HP AUT,AUT,8.55
2013,5PTS 4.0L 8CIL 420HP STRONIC QUATTRO FSI BITURBO,STRONIC,7.88
2013,5PTS 4.2L 8CIL 340HP TIPTRONIC QUATTRO TURBO DIESEL,TIPTRONIC,7.91
2013,5PTS 4.2L 8CIL 360HP TIP 4MOTION,TIPTRONIC,6.68
2013,5PTS 5.0L 8CIL 375HP AUT,AUT,5.5
2013,5PTS 5.3L 8CIL 320HP AUT,AUT,13.21
2013,5PTS 5.4L 8CIL 300HP AUT,AUT,6.55
2013,5PTS 5.5L 8CIL 382HP AUT,AUT,5.45
2013,6PTS 1.6L 4CIL 105HP MAN TURBO DIESEL,MAN,41.65
2013,90 3PTS 2.2L 4CIL 122HP MAN DIESEL,MAN,8.14
2013,ABARTH 3PTS 1.4L 4CIL 160HP MAN TURBO,MAN,12.5
2013,ADVENTURE 5PTS 1.6L 4CIL 113HP MAN,MAN,10.6
2013,AMG 2PTS 5.5L 8CIL 475HP AUT,AUT,9
2013,AMG 2PTS 5.5L 8CIL 530HP AUT TURBO,AUT,7.76
2013,AMG 2PTS 5.5L 8CIL 536HP AUT TURBO,AUT,7.43
2013,AMG 2PTS 6.0L 12CIL 621HP AUT TURBO,AUT,12.05
2013,AMG 4MATIC 5PTS 5.5L 8CIL 518HP AUT TURBO,AUT,6.72
2013,AMG 4PTS 5.5L 8CIL 518HP AUT TURBO,AUT,14.59
2013,AMG 4PTS 6.2L 8CIL 451HP AUT,AUT,6.36
2013,AMG 5PTS 5.5L 8CIL 536HP AUT TURBO,AUT,5.97
2013,AMG COUPE 2PTS 6.2L 8CIL 451HP AUT,AUT,6.36
2013,AMG COUPE 2PTS 6.2L 8CIL 563HP AUT,AUT,5.84
2013,AMG ROADSTER 2PTS 6.2L 8CIL 563HP AUT,AUT,5.84
2013,AWD 4PTS 1.6L 4CIL 180HP AUT TURBO,AUT,10.07
2013,AWD 4PTS 2.0L 4CIL 147HP CVT,CVT,9.79
2013,AWD 5PTS 2.0L 4CIL 147HP CVT,CVT,9.79
2013,AWD 5PTS 2.5L 5CIL 210HP AUT TURBO,AUT,6.71
2013,AWD 5PTS 2.5L 5CIL 254HP AUT TURBO,AUT,8.09
2013,AWD 5PTS 3.0L 6CIL 304HP AUT TURBO,AUT,7.2
2013,AWD 5PTS 3.5L 6CIL 235HP CVT,CVT,8.22
2013,AWD 5PTS 3.6L 6CIL 288HP AUT,AUT,15.28
2013,AWD 5PTS 3.6L 6CIL 308HP AUT,AUT,7.98
2013,AWD 5PTS 3.7L 6CIL 305HP AUT,AUT,8
2013,AWD SPORT 5PTS 3.0L 6CIL 264HP AUT,AUT,7.63
2013,BERLINA 3/5PTS 1.6L 4CIL 118HP AUT,AUT,10.79
2013,BERLINA 3/5PTS 1.6L 4CIL 118HP MAN,MAN,12.62
2013,BERLINA 3PTS 1.6L 4CIL 154HP MAN,MAN,12.37
2013,BERLINA 3PTS 1.6L 4CIL 197HP MAN,MAN,12.14
2013,BERLINA 5PTS 1.6L 4CIL 118HP MAN,MAN,12.23
2013,BERLINA 5PTS 1.6L 4CIL 161HP AUT TURBO,AUT,9.08
2013,BERLINA RC 5PTS 1.6L 4CIL 197HP MAN TURBO,MAN,11
2013,C 4PTS 5.7L 8CIL 360HP AUT,AUT,7.65
2013,CABRIO 2PTS 1.8L 4CIL 160HP STRONIC FRONT FSI TURBO,STRONIC,12.71
2013,CABRIO 2PTS 1.8L 4CIL 170HP MULTITRONIC FRONT FSI TURBO,MULTITRONIC,11.31
2013,CABRIO 2PTS 2.0L 4CIL 200HP STRONIC FRONT FSI TURBO,STRONIC,11.18
2013,CABRIO 2PTS 2.0L 4CIL 211HP MULTITRONIC FRONT FSI TURBO,MULTITRONIC,11.15
2013,CABRIO 2PTS 2.0L 4CIL 211HP STRONIC QUATTRO FSI TURBO,STRONIC,11.15
2013,CABRIO 2PTS 2.5L 6CIL 218HP AUT,AUT,9.3
2013,CABRIO 2PTS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,STRONIC,9.05
2013,CABRIO 2PTS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,STRONIC,9.05
2013,CARGO VAN 4PTS 4.3L 6CIL 195HP AUT,AUT,6.93
2013,CARRERA 2 CABRIOLET 2PTS 3.4L 6CIL 350HP MAN,MAN,9.11
2013,CARRERA 2 CABRIOLET 2PTS 3.4L 6CIL 350HP PDK,PDK,9.11
2013,CARRERA 2 COUPE 2PTS 3.4L 6CIL 350HP MAN,MAN,9.11
2013,CARRERA 2 COUPE 2PTS 3.4L 6CIL 350HP PDK,PDK,9.11
2013,CARRERA 2S CABRIOLET 2PTS 3.8L 6CIL 400HP MAN,MAN,7.31
2013,CARRERA 2S COUPE 2PTS 3.8L 6CIL 400HP MAN,MAN,7.31
2013,CARRERA 4 CABRIOLET 4X4 2PTS 3.4L 6CIL 408HP MAN,MAN,9.11
2013,CARRERA 4 CABRIOLET 4X4 2PTS 3.4L 6CIL 408HP PDK,PDK,9.11
2013,CARRERA 4 COUPE 4X4 2PTS 3.4L 6CIL 408HP MAN,MAN,9.11
2013,CARRERA 4 COUPE 4X4 2PTS 3.4L 6CIL 408HP PDK,PDK,9.11
2013,CARRERA 4S CABRIOLET 4X4 2PTS 3.8L 6CIL 408HP MAN,MAN,7.31
2013,CARRERA 4S COUPE 4X4 2PTS 3.8L 6CIL 408HP MAN,MAN,7.31
2013,CC 2PTS 1.6L 4CIL 154HP MAN TURBO,MAN,10.15
2013,CC 2PTS 1.6L 4CIL 161HP AUT TURBO,AUT,9.08
2013,CC 4PTS 2.0L 4CIL 200HP DSG FSI TURBO,DSG,9.47
2013,CC 4PTS 3.6L 6CIL 280HP TIP,TIPTRONIC,7.68
2013,CGI 2PTS 1.8L 4CIL 181HP AUT TURBO,AUT,11.44
2013,CGI 2PTS 3.5L 6CIL 302HP AUT,AUT,8.99
2013,CGI 2PTS 4.7L 8CIL 429HP AUT TURBO,AUT,15.54
2013,CGI 4MATIC 5PTS 3.0L 6CIL 228HP AUT,AUT,7.66
2013,CGI 4MATIC 5PTS 3.5L 6CIL 302HP AUT,AUT,8.94
2013,CGI 4MATIC 5PTS 4.7L 8CIL 402HP AUT TURBO,AUT,6.37
2013,CGI 4PTS 1.8L 4CIL 181HP AUT TURBO,AUT,20.44
2013,CGI 4PTS 1.8L 4CIL 201HP AUT TURBO,AUT,20.13
2013,CGI 4PTS 1.8L 4L 154HP AUT TURBO,AUT,10.56
2013,CGI 4PTS 3.5L 6CIL 302HP AUT,AUT,18.76
2013,CGI 4PTS 3.5L 6CIL 302HP AUT TURBO,AUT,9.09
2013,CGI 4PTS 4.7L 8CIL 402HP AUT TURBO,AUT,15.16
2013,CGI 5PTS 1.6L 4CIL 121HP AUT TURBO,AUT,26.54
2013,CGI 5PTS 1.6L 4CIL 121HP MAN TURBO,MAN,13.41
2013,CGI 5PTS 1.6L 4CIL 154HP AUT TURBO,AUT,13.68
2013,CGI 5PTS 1.6L 4CIL 154HP MAN TURBO,MAN,13.32
2013,CGI 5PTS 2.0L 4CIL 208HP AUT TURBO,AUT,12.12
2013,CGI AMG 4MATIC 5PTS 3.5L 6CIL 302HP AUT,AUT,8.16
2013,CGI CONVERTIBLE 2PTS 3.5L 6CIL 302HP AUT,AUT,8.82
2013,CGI CONVERTIBLE 2PTS 4.7L 8CIL 402HP AUT TURBO,AUT,7.56
2013,CGI COUPE 2PTS 1.6L 4L 154HP AUT TURBO,AUT,12.85
2013,CGI COUPE 2PTS 1.8L 4CIL 201HP AUT TURBO,AUT,21.5
2013,CGI COUPE 2PTS 3.5L 6CIL 302HP AUT,AUT,9.03
2013,CGI COUPE 2PTS 3.5L 6CIL 302HP AUT TURBO,AUT,9.09
2013,CGI COUPE 2PTS 4.7L 8CIL 402HP AUT TURBO,AUT,7.68
2013,CHASIS 2PTS 2.0L 4CIL 102HP MAN TURBO DIESEL,MAN,10.45
2013,CLUBMAN 3PTS 1.6L 4CIL 184HP AUT TURBO,AUT,11.54
2013,CLUBMAN 3PTS 1.6L 4CIL 184HP MAN TURBO,MAN,12.91
2013,COMBI 3PTS 2.0L 4CIL 102HP MAN TURBO DIESEL,MAN,10.45
2013,CONVERTIBLE 2PTS 1.0L 3CIL 83HP AUT TURBO,AUT,15.39
2013,CONVERTIBLE 2PTS 1.6L 4CIL 184HP AUT TURBO,AUT,11.25
2013,CONVERTIBLE 2PTS 1.6L 4CIL 184HP MAN TURBO,MAN,12.72
2013,CONVERTIBLE 2PTS 2.5L 5CIL 230HP AUT TURBO,AUT,7.64
2013,CONVERTIBLE 2PTS 3.0L 6CIL 306HP AUT TURBO,AUT,8.69
2013,CONVERTIBLE 2PTS 4.0L 8CIL 420HP AUT,AUT,6.8
2013,CONVERTIBLE 2PTS 4.4L 8CIL 449HP AUT BITURBO,AUT,7.16
2013,CONVERTIBLE 2PTS 4.4L 8CIL 560HP AUT BITURBO,AUT,6.87
2013,CONVERTIBLE 2PTS 5.5L 8CIL 382HP AUT,AUT,5.45
2013,CONVERTIBLE 2PTS 6.2L 8CIL 430HP AUT,AUT,7.37
2013,CONVERTIBLE 3PTS 1.6L 4CIL 122HP AUT,AUT,11.34
2013,CONVERTIBLE 3PTS 1.6L 4CIL 122HP MAN,MAN,13.12
2013,CONVERTIBLE 3PTS 1.6L 4CIL 211HP AUT,AUT,10.18
2013,CONVERTIBLE 3PTS 1.6L 4CIL 211HP MAN,MAN,10.49
2013,COUNTRYMAN 5PTS 1.6L 4CIL 184HP AUT TURBO,AUT,10.67
2013,COUNTRYMAN 5PTS 1.6L 4CIL 184HP MAN TURBO,MAN,12.48
2013,COUNTRYMAN ALL4 5PTS 1.6L 4CIL 184HP AUT TURBO,AUT,9.9
2013,COUNTRYMAN ALL4 5PTS 1.6L 4CIL 184HP MAN TURBO,MAN,11.58
2013,COUNTRYMAN JOHN COOPER WORKS 5PTS 1.6L 4CIL 218HP AUT,AUT,9.63
2013,COUNTRYMAN JOHN COOPER WORKS 5PTS 1.6L 4CIL 218HP MAN,MAN,10.46
2013,COUPE 2PTS 1.6L 4CIL 184HP AUT TURBO,AUT,11.54
2013,COUPE 2PTS 1.6L 4CIL 184HP MAN TURBO,MAN,13.01
2013,COUPE 2PTS 1.6L 4CIL 197HP AUT TURBO,AUT,9.32
2013,COUPE 2PTS 1.6L 4CIL 197HP MAN TURBO,MAN,11.01
2013,COUPÉ 2PTS 1.8L 4CIL 160HP MAN FRONT TURBO,MAN,11.55
2013,COUPÉ 2PTS 1.8L 4CIL 160HP STRONIC FRONT TURBO,STRONIC,13.1
2013,COUPE 2PTS 2.0L 4CIL 211HP MULTITRONIC FRONT FSI TURBO,MULTITRONIC,11.15
2013,COUPÉ 2PTS 2.0L 4CIL 211HP STRONIC FRONT TURBO,STRONIC,11.59
2013,COUPE 2PTS 2.0L 4CIL 211HP STRONIC QUATTRO FSI TURBO,STRONIC,11.15
2013,COUPÉ 2PTS 2.0L 4CIL 272HP STRONIC QUATTRO TURBO,STRONIC,9.62
2013,COUPÉ 2PTS 2.5L 5CIL 340HP MAN QUATTRO FSI TURBO,MAN,9.08
2013,COUPÉ 2PTS 2.5L 5CIL 340HP STRONIC QUATTRO FSI TURBO,STRONIC,9.08
2013,COUPE 2PTS 2.5L 6CIL 218HP AUT,AUT,8.42
2013,COUPE 2PTS 3.0L 6CIL 218HP AUT,AUT,9.24
2013,COUPE 2PTS 3.0L 6CIL 272HP STRONIC QUATTRO FSI TURBO,STRONIC,9.05
2013,COUPE 2PTS 3.0L 6CIL 306HP AUT,AUT,8.95
2013,COUPE 2PTS 3.0L 6CIL 306HP AUT TURBO,AUT,9.02
2013,COUPE 2PTS 3.0L 6CIL 333HP STRONIC QUATTRO FSI TURBO,STRONIC,9.05
2013,COUPE 2PTS 3.6L 6CIL 318HP AUT,AUT,7.97
2013,COUPE 2PTS 3.7L 6CIL 330HP AUT,AUT,8.73
2013,COUPE 2PTS 4.0L 8CIL 420HP AUT,AUT,6.91
2013,COUPE 2PTS 4.4L 8CIL 449HP AUT BITURBO,AUT,7.21
2013,COUPE 2PTS 4.4L 8CIL 560HP AUT BITURBO,AUT,7.72
2013,COUPE 2PTS 5.2L 10CIL 560HP MAN,MAN,5.62
2013,COUPE 2PTS 6.5L 12CIL 650HP MAN,MAN,3.79
2013,COUPE 2PTS 6.5L 12CIL 700HP AUT,AUT,4.85
2013,COUPE 2PTS 6.7L 12CIL 453HP AUT,AUT,5.22
2013,COUPE 2WD 2PTS 5.2L 10CIL 550HP MAN,MAN,5.84
2013,COUPE 3PTS 1.0L 3CIL 83HP AUT TURBO,AUT,15.39
2013,COUPE EX 2PTS 1.8L 4CIL 140HP AUT,AUT,10.77
2013,COUPE EX 2PTS 1.8L 4CIL 140HP MAN,MAN,11.05
2013,COUPE HIBRIDO 3PTS 1.5L 4CIL 117HP CVT,CVT,15.9
2013,COUPE JOHN COOPER WORKS 2PTS 1.6L 4CIL 211HP AUT TURBO,AUT,11.42
2013,COUPE JOHN COOPER WORKS 2PTS 1.6L 4CIL 211HP MAN TURBO,MAN,10.68
2013,CROSS OVER 5PTS 1.6L 4CIL 118HP AUT,AUT,11.49
2013,CROSS OVER 5PTS 1.6L 4CIL 161HP AUT,AUT,9.08
2013,DENALI AWD 5PTS 6.2L 8CIL 403HP AUT,AUT,5.82
2013,DROPHEAD COUPE 2PTS 6.7L 12CIL 453HP AUT,AUT,5.22
2013,DYNAMIC 4PTS 1.4L 4CIL 120HP MAN TURBO,MAN,11.04
2013,ESV AWD 5PTS 6.2L 8CIL 403HP AUT,AUT,5.82
2013,EVOQUE 3PTS 2.0L 4CIL 237HP AUT,AUT,8.28
2013,EVOQUE 5PTS 2.0L 4CIL 237HP AUT,AUT,8.28
2013,EWB 4PTS 6.7L 12CIL 453HP AUT,AUT,5.2
2013,EX 2WD 5PTS 3.5L 6CIL 253HP AUT,AUT,6.6
2013,EX 4PTS 1.5L 4CIL 118HP AUT,AUT,12.05
2013,EX 4PTS 1.5L 4CIL 118HP MAN,MAN,12.02
2013,EX 5PTS 1.5L 4CIL 118HP AUT,AUT,12.1
2013,EX 5PTS 1.5L 4CIL 118HP MAN,MAN,11.79
2013,EX-L 2WD 5PTS 2.4L 4CIL 177HP AUT,AUT,9.84
2013,EX-L 4WD 5PTS 2.4L 4CIL 177HP AUT,AUT,9.84
2013,EXL 5PTS 3.5L 6CIL 250HP AUT,AUT,7.19
2013,EXT AWD 4PTS 6.2L 8CIL 403HP AUT,AUT,5.82
2013,FLYING SPUR 4PTS 4.0L 8CIL 500HP TIP DOBLE TURBO QUATTRO,TIP,6.9
2013,FLYING SPUR 4PTS 6.0L 12CIL 575HP TIP DOBLE TURBO QUATTRO,TIP,3.72
2013,FR 5PTS 1.8L 4CIL 160HP DSG TSI TURBO,DSG,11.99
2013,FR 5PTS 1.8L 4CIL 160HP MAN TSI TURBO,MAN,11.62
2013,FREETRACK 5PTS 2.0L 4CIL 211HP DSG FSI TURBO,DSG,11.17
2013,FWD 4PTS 2.0L 4CIL 240HP AUT TURBO,AUT,18.4
2013,FWD 5PTS 2.0L 4CIL 240HP AUT TURBO,AUT,18.5
2013,FWD 5PTS 2.0L 4CIL 240HP MAN TURBO,MAN,9.34
2013,FWD 5PTS 2.5L 5CIL 254HP AUT TURBO,AUT,8.95
2013,FWD 5PTS 3.6L 6CIL 301HP AUT,AUT,7.95
2013,FWD 5PTS 3.7L 6CIL 305HP AUT,AUT,8
2013,GL 4PTS 2.0L 4CIL 115HP MAN,MAN,11.59
2013,GL 4PTS 2.0L 4CIL 115HP TIP,TIP,10.97
